city,price,sqft_price,posted_by,bhk,property_type,location,transaction,furnishing,bathroom,balcony,facing,overlooking,ownership,super_area_sqft,ready_to_move,covered_parking,open_parking,facility_score,floor_number,total_floors,has_overlooking,floor_ratio,log_price,floor_category,total_parking,has_parking,price_in_lakhs,area_per_bhk,lat,lon,price_segment,price_segment_by_city
hyderabad,43600000.0,10500.0,builder: yula globus developers llp,4,builder floor,neopolis,new property,unfurnished,4.0,2.0,east,insignificant,freehold,4160.0,0,1,0,0,4.0,10.0,0,0.4,17.590567731255042,mid,1,1,436.0,1040.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,18800000.0,9590.0,builder: koncept lakeview llp,3,apartment,kokapet outer ring road,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1970.0,0,1,0,0,4.0,10.0,0,0.4,16.749367480991666,mid,1,1,188.0,656.6666666666666,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,25700000.0,7559.0,builder: sslr infra,3,villa,medchal,new property,unfurnished,3.0,2.0,east,insignificant,freehold,3400.0,0,1,0,0,4.0,10.0,0,0.4,17.062001588775953,mid,1,1,257.0,1133.3333333333333,17.3630295,78.5768953,Mid-range,Premium
hyderabad,7120000.0,4999.0,builder: elite homes,3,apartment,nagole,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1425.0,0,1,0,0,4.0,10.0,0,0.4,15.778418423837588,mid,1,1,71.2,475.0,17.3775306,78.5601231,Budget,Budget
hyderabad,14900000.0,6500.0,builder: namishree projects,3,apartment,lb nagar nh 9,new property,unfurnished,2.0,2.0,east,insignificant,freehold,2305.0,0,1,0,0,4.0,10.0,0,0.4,16.51687183802978,mid,1,1,149.0,768.3333333333334,17.3501617,78.5510938,Affordable,Affordable
hyderabad,42800000.0,11424.0,builder: simchah estates private limited,4,apartment,kokapet outer ring road,new property,unfurnished,4.0,2.0,north,insignificant,freehold,3750.0,0,3,0,0,4.0,10.0,0,0.4,17.57204868391651,mid,3,1,428.0,937.5,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,26000000.0,9489.0,builder: e infra ira ventures,4,apartment,narsingi outer ring road,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2740.0,0,1,0,0,4.0,10.0,0,0.4,17.073607134447293,mid,1,1,260.0,685.0,17.432110274842767,78.44455461685534,Mid-range,Premium
hyderabad,10200000.0,5961.0,builder: sunyuga infra pvt. ltd.,3,apartment,dulapally,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1711.0,0,0,0,0,4.0,10.0,0,0.4,16.13789837629371,mid,0,0,102.0,570.3333333333334,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,6470000.0,4754.0,builder: modi builders,3,apartment,pocharam nh 2 2,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1360.0,1,1,0,0,4.0,10.0,0,0.4,15.682686821036576,mid,1,1,64.7,453.3333333333333,17.432110274842767,78.44455461685534,Budget,Budget
hyderabad,23700000.0,10500.0,builder: hallmark builders,3,apartment,madeenaguda,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2265.0,0,0,0,0,4.0,10.0,0,0.4,16.980985648299452,mid,0,0,237.0,755.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,7450000.0,5000.0,builder: sri srinivasa constructions,3,apartment,patancheruvu,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1490.0,0,1,0,0,4.0,10.0,0,0.4,15.82372472458392,mid,1,1,74.5,496.6666666666667,17.5317301,78.2641269,Budget,Budget
hyderabad,16399999.999999998,7885.0,builder: casagrand builder pvt. ltd.,3,apartment,kompally,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2080.0,0,0,0,0,4.0,10.0,0,0.4,16.612791953770035,mid,0,0,163.99999999999997,693.3333333333334,17.5354868,78.5096979,Affordable,Mid-range
hyderabad,37500000.0,9766.0,builder: auri properties,4,villa,mansanpalle,new property,unfurnished,4.0,2.0,east,insignificant,freehold,3840.0,0,2,0,0,4.0,10.0,0,0.4,17.439851517607305,mid,2,1,375.0,960.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,7920000.0,4802.0,unknown,3,apartment,bowrampet outer ring road,new property,unfurnished,3.0,3.0,east,"garden/park, pool",freehold,1933.3333333333333,0,1,0,1,3.0,3.0,1,1.0,15.884901890053227,high,1,1,79.2,644.4444444444445,17.432110274842767,78.44455461685534,Budget,Budget
hyderabad,74200000.0,12500.0,builder: pranava group,4,villa,attapur,new property,unfurnished,5.0,2.0,east,insignificant,freehold,5942.0,0,1,0,0,4.0,10.0,0,0.4,18.122274721614698,mid,1,1,742.0,1485.5,17.3672244,78.4307278,Luxury,Luxury
hyderabad,19700000.0,8491.0,builder: lansum properties llp,3,apartment,puppalguda,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2320.0,0,1,0,0,4.0,10.0,0,0.4,16.796129244469636,mid,1,1,197.0,773.3333333333334,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,14700000.0,7555.0,builder: giridhari homes pvt. ltd.,3,apartment,kismatpur outer ring road,new property,unfurnished,2.0,2.0,east,insignificant,freehold,1952.0,0,1,0,0,4.0,10.0,0,0.4,16.503358119776173,mid,1,1,147.0,650.6666666666666,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,42000000.0,12003.0,builder: s2 homes,4,villa,shamshabad,new property,furnished,5.0,3.0,east,"garden/park, pool, main road",freehold,4665.333333333333,1,1,0,0,4.0,10.0,1,0.4,17.553180200057167,mid,1,1,420.0,1166.3333333333333,17.2627038,78.388111,Premium,Premium
hyderabad,20700000.0,7800.0,builder: theme ambience constructions pvt. ltd.,4,apartment,attapur,new property,unfurnished,4.0,2.0,east,insignificant,freehold,2655.0,1,1,0,0,1.0,12.0,0,0.08333333333333333,16.845644306544774,low,1,1,207.0,663.75,17.3672244,78.4307278,Mid-range,Mid-range
hyderabad,20600000.0,9865.900383141763,builder: kalpataru ltd.,3,apartment,sanath nagar nh 9,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2088.0,0,0,0,0,4.0,10.0,0,0.4,16.840801682303496,mid,0,0,206.0,696.0,17.4522594,78.4446705,Mid-range,Mid-range
hyderabad,24300000.0,7899.0,builder: s2 homes,3,apartment,manchirevula outer ring road,new property,furnished,4.0,3.0,east,"garden/park, pool, main road",freehold,4106.666666666667,0,1,0,0,10.0,55.0,1,0.18181818181818182,17.00598694946304,low,1,1,243.0,1368.888888888889,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,12100000.0,5500.0,builder: sampada projects,3,villa,nagarjuna sagar road,new property,unfurnished,3.0,3.0,east,"garden/park, pool, main road",freehold,2933.3333333333335,0,1,0,0,4.0,10.0,1,0.4,16.308716093211594,mid,1,1,121.0,977.7777777777778,17.3357476,78.5516445,Affordable,Affordable
hyderabad,12700000.0,7699.0,builder: muppa projects india pvt. ltd.,3,apartment,tellapur outer ring road,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1655.0,0,1,0,0,4.0,10.0,0,0.4,16.357112630168974,mid,1,1,127.0,551.6666666666666,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,14300000.0,7200.0,builder: sharvani ventures and avenues private limited,3,apartment,chanda nagar,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1999.0,0,0,0,0,4.0,10.0,0,0.4,16.475770165160203,mid,0,0,143.0,666.3333333333334,17.4534764,78.3943669,Affordable,Affordable
hyderabad,31400000.0,11999.0,agent: mirchi developers,3,villa,kollur outer ring road,new property,unfurnished,3.0,2.0,east,"pool, garden/park, main road",freehold,3492.0,1,1,0,0,4.0,10.0,1,0.4,17.262318482725615,mid,1,1,314.0,1164.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,22599999.999999996,8215.0,builder: tridasa realty ventures private limited,4,apartment,nalagandla,new property,unfurnished,4.0,2.0,east,insignificant,freehold,2751.0,0,1,0,0,4.0,10.0,0,0.4,16.933460508490302,mid,1,1,225.99999999999997,687.75,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,24100000.0,7399.0,builder: gangothri builders and developers,3,apartment,manikonda jagir,new property,unfurnished,3.0,2.0,east,insignificant,freehold,3263.0,0,1,0,0,4.0,10.0,0,0.4,16.997722439954657,mid,1,1,241.0,1087.6666666666667,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,16800000.0,8220.0,unknown,3,apartment,tellapur outer ring road,new property,unfurnished,3.0,1.0,west,garden/park,power of attorney,2045.0,0,1,0,0,20.0,40.0,1,0.5,16.636889503897294,mid,1,1,168.0,681.6666666666666,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,6600000.0,5500.0,unknown,2,apartment,patancheruvu,new property,unfurnished,10.0,1.0,west,"garden/park, pool, main road",freehold,1200.0,1,1,0,0,7.0,10.0,1,0.7,15.702580358511794,mid,1,1,66.0,600.0,17.5317301,78.2641269,Budget,Budget
hyderabad,20900000.0,9543.0,builder: eipl group,3,apartment,puppalguda,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2190.0,1,0,0,0,4.0,10.0,0,0.4,16.855259764781927,mid,0,0,209.0,730.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,37300000.0,11028.0,builder: ghr lakshmi urbanblocks infra llp,3,apartment,kokapet outer ring road,new property,unfurnished,3.0,2.0,east,insignificant,freehold,3390.0,0,1,0,0,4.0,10.0,0,0.4,17.434503911423697,mid,1,1,373.0,1130.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,12700000.0,6999.0,builder: kolla group,3,apartment,chanda nagar,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1815.0,0,1,0,0,4.0,10.0,0,0.4,16.357112630168974,mid,1,1,127.0,605.0,17.4534764,78.3943669,Affordable,Affordable
hyderabad,10600000.0,4977.0,builder: anantha infra,3,apartment,kapra,new property,unfurnished,3.0,3.0,east,insignificant,freehold,2130.0,1,2,0,0,4.0,10.0,0,0.4,16.176364653421913,mid,2,1,106.0,710.0,17.4846356,78.5610095,Affordable,Affordable
hyderabad,12800000.0,7372.0,builder: vajra infra projects llp,3,apartment,osman nagar,new property,unfurnished,3.0,2.0,west,insignificant,freehold,1740.0,0,1,0,0,4.0,10.0,0,0.4,16.36495580701484,mid,1,1,128.0,580.0,17.4418133,78.2782231,Affordable,Affordable
hyderabad,8440000.0,6700.0,builder: aakriti housing,2,apartment,tellapur outer ring road,new property,unfurnished,2.0,2.0,east,insignificant,freehold,1260.0,0,0,0,0,4.0,10.0,0,0.4,15.948492985055545,mid,0,0,84.4,630.0,17.432110274842767,78.44455461685534,Budget,Budget
hyderabad,7750000.0,4999.0,builder: jai sridevi homes pvt.ltd.,3,apartment,patancheruvu,new property,unfurnished,3.0,1.0,east,insignificant,freehold,1550.0,0,2,0,0,4.0,10.0,0,0.4,15.86320353036178,mid,2,1,77.5,516.6666666666666,17.5317301,78.2641269,Budget,Budget
hyderabad,6300000.0,6600.0,builder: unnati build tech,2,apartment,nizampet,new property,semi-furnished,2.0,2.0,east,insignificant,freehold,955.0,0,1,0,0,4.0,10.0,0,0.4,15.656060350091908,mid,1,1,63.0,477.5,17.5007014,78.3892472,Budget,Budget
hyderabad,17200000.0,8999.0,builder: shreemukh infrastructures,3,apartment,begumpet,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1920.0,0,1,0,0,4.0,10.0,0,0.4,16.660419999923214,mid,1,1,172.0,640.0,17.446195,78.463016,Mid-range,Mid-range
hyderabad,16700000.0,8712.0,unknown,3,apartment,kondapur,new property,unfurnished,3.0,3.0,east,"garden/park, main road",freehold,2556.0,0,1,0,0,44.0,47.0,1,0.9361702127659575,16.630919337267223,high,1,1,167.0,852.0,17.4587912,78.3730556,Mid-range,Mid-range
hyderabad,16000000.0,5900.0,agent: kamalakar,4,villa,kollur outer ring road,new property,unfurnished,4.0,2.0,east,insignificant,freehold,2724.0,0,1,0,0,4.0,10.0,0,0.4,16.588099342704055,mid,1,1,160.0,681.0,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,21800000.0,12749.0,unknown,3,apartment,kondapur,resale,semi-furnished,3.0,1.0,east,main road,freehold,2153.3333333333335,1,0,0,0,4.0,19.0,1,0.21052631578947367,16.897420573630875,low,0,0,218.0,717.7777777777778,17.4587912,78.3730556,Mid-range,Mid-range
hyderabad,7920000.0,6079.0,unknown,2,apartment,kollur outer ring road,new property,semi-furnished,2.0,1.0,east,"garden/park, pool, main road",freehold,1466.6666666666667,0,1,0,2,8.0,10.0,1,0.8,15.884901890053227,high,1,1,79.2,733.3333333333334,17.432110274842767,78.44455461685534,Budget,Budget
hyderabad,27000000.0,12712.0,unknown,3,apartment,kokapet outer ring road,new property,unfurnished,3.0,1.0,east,"garden/park, main road",freehold,1725.3333333333333,1,2,0,0,4.0,10.0,1,0.4,17.11134746100564,mid,2,1,270.0,575.1111111111111,17.432110274842767,78.44455461685534,Mid-range,Premium
hyderabad,18700000.0,7500.0,agent: vaarahi developers,3,villa,bdl township,new property,unfurnished,3.0,2.0,east,"garden/park, pool, main road",freehold,2200.0,1,1,0,0,4.0,10.0,1,0.4,16.74403413530075,mid,1,1,187.0,733.3333333333334,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,25000000.0,7143.0,agent: sri aadhya real estate,4,villa,shamirpet,new property,semi-furnished,5.0,4.0,east,"garden/park, pool, main road",freehold,3733.3333333333335,1,0,0,0,4.0,10.0,1,0.4,17.034386422832473,mid,0,0,250.0,933.3333333333334,17.6618453,78.6030577,Mid-range,Mid-range
hyderabad,12800000.0,7900.0,unknown,3,apartment,rajendranagar mandal,new property,semi-furnished,3.0,1.0,east,main road,freehold,1368.0,0,0,0,0,1.0,1.0,1,1.0,16.36495580701484,high,0,0,128.0,456.0,17.3615965,78.4276746,Affordable,Affordable
hyderabad,12600000.0,7000.0,unknown,3,apartment,manikonda jagir,new property,unfurnished,3.0,2.0,north - east,main road,freehold,2253.3333333333335,0,1,0,0,3.0,5.0,1,0.6,16.349207451286784,mid,1,1,126.0,751.1111111111112,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,25000000.0,10908.0,unknown,3,apartment,neopolis,new property,unfurnished,3.0,1.0,east,pool,freehold,2292.0,0,0,0,0,27.0,60.0,1,0.45,17.034386422832473,mid,0,0,250.0,764.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,21800000.0,11000.0,unknown,3,apartment,huda layout nalagandla,new property,unfurnished,3.0,2.0,east,"garden/park, main road",freehold,2533.3333333333335,0,1,0,0,2.0,5.0,1,0.4,16.897420573630875,mid,1,1,218.0,844.4444444444445,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,66000000.0,11000.0,agent: integrum realtors llp,4,apartment,manchirevula outer ring road,new property,unfurnished,5.0,3.0,north - east,main road,co-operative society,6000.0,1,3,0,0,7.0,17.0,1,0.4117647058823529,18.005165315142214,mid,3,1,660.0,1500.0,17.432110274842767,78.44455461685534,Luxury,Luxury
hyderabad,11800000.0,5300.0,unknown,3,apartment,tellapur outer ring road,new property,unfurnished,3.0,2.0,east,"pool, garden/park, main road",freehold,2970.6666666666665,0,0,0,0,18.0,49.0,1,0.3673469387755102,16.283610174181653,mid,0,0,118.0,990.2222222222222,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,60000000.0,11461.0,unknown,3,apartment,kokapet outer ring road,resale,unfurnished,4.0,3.0,east,insignificant,freehold,5235.0,0,0,0,0,3.0,3.0,0,1.0,17.909855136853043,high,0,0,600.0,1745.0,17.432110274842767,78.44455461685534,Luxury,Luxury
hyderabad,8600000.0,7748.0,unknown,3,apartment,bachupally,resale,unfurnished,2.0,1.0,east,"garden/park, main road",freehold,1110.0,0,0,0,0,26.0,33.0,1,0.7878787878787878,15.967272877502799,high,0,0,86.0,370.0,17.536648,78.3644736,Budget,Budget
hyderabad,16800000.0,8000.0,unknown,3,apartment,kompally,new property,unfurnished,3.0,1.0,north,"garden/park, pool, main road",freehold,2666.6666666666665,0,1,0,0,7.0,15.0,1,0.4666666666666667,16.636889503897294,mid,1,1,168.0,888.8888888888888,17.5354868,78.5096979,Mid-range,Mid-range
hyderabad,18400000.0,5843.0,unknown,4,apartment,ameenpur,new property,unfurnished,4.0,3.0,north,"garden/park, pool, main road",freehold,1333.3333333333333,0,1,0,0,0.0,7.0,1,0.0,16.72786127692704,low,1,1,184.0,333.3333333333333,17.5236905,78.3317297,Mid-range,Mid-range
hyderabad,13500000.0,7105.0,agent: atw home,3,apartment,ameenpur,new property,unfurnished,3.0,2.0,east,main road,freehold,2266.6666666666665,1,1,0,0,-2.0,2.0,1,-1.0,16.41820031748273,low,1,1,135.0,755.5555555555555,17.5236905,78.3317297,Affordable,Affordable
hyderabad,20099999.999999996,8739.0,unknown,4,apartment,kondapur,new property,unfurnished,4.0,3.0,north,"garden/park, pool, main road",freehold,2300.0,0,1,0,0,3.0,18.0,1,0.16666666666666666,16.816230422780546,low,1,1,200.99999999999997,575.0,17.4587912,78.3730556,Mid-range,Mid-range
hyderabad,37000000.0,12624.0,agent: highland consultant,5,villa,gundlapochampalli,new property,unfurnished,5.0,4.0,east,"garden/park, pool, main road",freehold,2921.3333333333335,1,0,1,0,4.0,10.0,1,0.4,17.426428497635523,mid,1,1,370.0,584.2666666666667,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,19900000.0,8800.0,unknown,3,apartment,kondapur,new property,unfurnished,3.0,2.0,east,garden/park,freehold,2266.6666666666665,0,1,0,0,-1.0,44.0,1,-0.022727272727272728,16.806230339945976,low,1,1,199.0,755.5555555555555,17.4587912,78.3730556,Mid-range,Mid-range
hyderabad,16299999.999999998,7100.0,agent: metro living,3,apartment,jaibery colony komapally,new property,unfurnished,3.0,3.0,east,garden/park,freehold,2473.3333333333335,1,2,0,0,3.0,5.0,1,0.6,16.60667572712668,mid,2,1,162.99999999999997,824.4444444444445,17.432110274842767,78.44455461685534,Affordable,Mid-range
hyderabad,16800000.0,8000.0,agent: matrix realtor,3,apartment,jaibery colony komapally,new property,unfurnished,3.0,2.0,east,"garden/park, main road",freehold,2100.0,1,1,0,0,7.0,15.0,1,0.4666666666666667,16.636889503897294,mid,1,1,168.0,700.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,12900000.0,6824.0,agent: coastal property,3,apartment,jaibery colony komapally,new property,unfurnished,3.0,3.0,east,pool,freehold,1905.0,1,1,0,0,10.0,13.0,1,0.7692307692307693,16.372737946851277,high,1,1,129.0,635.0,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,19300000.0,9000.0,agent: ultra realty,3,apartment,kompally,new property,unfurnished,3.0,2.0,east,"garden/park, pool, main road",freehold,2145.0,1,1,0,0,2.0,16.0,1,0.125,16.775615705688583,low,1,1,193.0,715.0,17.5354868,78.5096979,Mid-range,Mid-range
hyderabad,30099999.999999996,7506.0,unknown,4,apartment,kompally,new property,unfurnished,4.0,3.0,north,"garden/park, pool, main road",freehold,3742.6666666666665,0,1,0,0,12.0,17.0,1,0.7058823529411765,17.220035762941695,high,1,1,300.99999999999994,935.6666666666666,17.5354868,78.5096979,Premium,Premium
hyderabad,20000000.0,9029.0,unknown,3,apartment,neknampur,new property,unfurnished,3.0,1.0,east,"garden/park, main road",freehold,2133.3333333333335,0,1,0,0,5.0,15.0,1,0.3333333333333333,16.811242881518265,mid,1,1,200.0,711.1111111111112,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,12500000.0,5706.0,unknown,3,apartment,kondapur,new property,unfurnished,3.0,2.0,east,"garden/park, pool, main road",freehold,2191.0,0,2,0,0,5.0,39.0,1,0.1282051282051282,16.341239282272525,low,2,1,125.0,730.3333333333334,17.4587912,78.3730556,Affordable,Affordable
hyderabad,33500000.0,10000.0,unknown,3,apartment,kompally,new property,unfurnished,3.0,1.0,east,"garden/park, pool, main road",freehold,3673.3333333333335,0,1,0,0,3.0,20.0,1,0.15,17.32705602664604,low,1,1,335.0,1224.4444444444446,17.5354868,78.5096979,Premium,Premium
hyderabad,37900000.0,10830.0,agent: oceans five home,4,apartment,gowdavalli,new property,unfurnished,4.0,3.0,east,insignificant,freehold,1589.3333333333333,1,2,0,0,1.0,1.0,1,1.0,17.450461696437877,high,2,1,379.0,397.3333333333333,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,17800000.0,6768.0,agent: crown nd keys realty,4,apartment,jaibery colony komapally,new property,unfurnished,4.0,2.0,west,garden/park,freehold,3480.0,1,1,0,0,4.0,9.0,1,0.4444444444444444,16.694709071442087,mid,1,1,178.0,870.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,18800000.0,8093.0,agent: fortune estate,3,apartment,punjagutta nh 9,new property,unfurnished,3.0,2.0,north,garden/park,freehold,2323.0,1,1,0,0,5.0,5.0,1,1.0,16.749367480991666,high,1,1,188.0,774.3333333333334,17.4281815,78.4531997,Mid-range,Mid-range
hyderabad,18000000.0,7500.0,unknown,3,apartment,kollur outer ring road,new property,unfurnished,3.0,2.0,east,"pool, garden/park, main road",freehold,2240.0,0,1,0,0,18.0,33.0,1,0.5454545454545454,16.705882371415992,mid,1,1,180.0,746.6666666666666,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,41000000.0,22778.0,unknown,3,villa,bandlaguda jagir,new property,unfurnished,3.0,1.0,west,"garden/park, pool, main road",freehold,240.0,0,0,0,0,4.0,10.0,1,0.4,17.529082649058825,mid,0,0,410.0,80.0,17.3719459,78.4050471,Premium,Premium
hyderabad,55800000.0,11002.0,unknown,4,apartment,narsingi outer ring road,new property,unfurnished,4.0,3.0,west,main road,freehold,4666.666666666667,0,0,0,0,28.0,29.0,1,0.9655172413793104,17.837284445272687,high,0,0,558.0,1166.6666666666667,17.432110274842767,78.44455461685534,Luxury,Luxury
hyderabad,8209999.999999999,7300.0,unknown,2,apartment,miyapur nh 9,new property,unfurnished,2.0,1.0,east,"garden/park, pool",freehold,1533.3333333333333,0,1,0,2,2.0,12.0,1,0.16666666666666666,15.920863603231282,low,1,1,82.1,766.6666666666666,17.4981608,78.3567628,Budget,Budget
hyderabad,48400000.0,10999.0,unknown,4,villa,maheshwaram,new property,unfurnished,4.0,3.0,east,"garden/park, pool, main road",freehold,4404.0,0,0,0,0,4.0,10.0,1,0.4,17.695010392348017,mid,0,0,484.0,1101.0,17.3158544,78.4828417,Premium,Luxury
hyderabad,35000000.0,12658.0,unknown,4,apartment,nalagandla,resale,unfurnished,4.0,2.0,west,"garden/park, pool, main road",freehold,2480.0,0,0,0,0,10.0,35.0,1,0.2857142857142857,17.370858648025116,low,0,0,350.0,620.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,39500000.0,13417.0,unknown,3,apartment,kokapet outer ring road,resale,unfurnished,3.0,3.0,west,"garden/park, main road",freehold,2944.0,0,3,0,0,27.0,33.0,1,0.8181818181818182,17.491811255187805,high,3,1,395.0,981.3333333333334,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,16900000.0,7972.0,unknown,3,villa,chitkul,new property,unfurnished,4.0,2.0,east,garden/park,freehold,2120.0,0,1,0,0,4.0,10.0,1,0.4,16.642824239064897,mid,1,1,169.0,706.6666666666666,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,12300000.0,7600.0,unknown,3,apartment,tellapur outer ring road,new property,unfurnished,3.0,2.0,east,"pool, garden/park, main road",freehold,1625.0,0,0,0,0,10.0,28.0,1,0.35714285714285715,16.325109901643454,mid,0,0,123.0,541.6666666666666,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,19900000.0,8199.0,unknown,3,apartment,tellapur outer ring road,new property,unfurnished,3.0,2.0,east,"garden/park, pool, main road",freehold,3240.0,0,2,0,0,30.0,36.0,1,0.8333333333333334,16.806230339945976,high,2,1,199.0,1080.0,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,48600000.0,10800.0,unknown,4,villa,muchintal,new property,semi-furnished,4.0,4.0,east,"garden/park, main road",freehold,6000.0,0,1,0,0,4.0,10.0,1,0.4,17.699134109446852,mid,1,1,486.0,1500.0,17.432110274842767,78.44455461685534,Premium,Luxury
hyderabad,11000000.0,5699.0,unknown,3,villa,kuntloor,new property,semi-furnished,3.0,1.0,east,"garden/park, pool, main road",freehold,3240.0,0,2,0,0,4.0,10.0,1,0.4,16.213405921671733,mid,2,1,110.0,1080.0,17.3270918,78.6052922,Affordable,Affordable
hyderabad,30500000.0,6400.0,unknown,4,villa,tukkuguda srisailam highway,new property,unfurnished,4.0,4.0,west,"garden/park, pool, main road",freehold,5200.0,0,0,0,0,4.0,10.0,1,0.4,17.233237274364523,mid,0,0,305.0,1300.0,17.432110274842767,78.44455461685534,Premium,Premium
hyderabad,17500000.0,9318.0,unknown,3,apartment,serilingampalle m,new property,unfurnished,3.0,1.0,west,"pool, garden/park, main road",freehold,2504.0,0,2,0,0,35.0,50.0,1,0.7,16.677711496036597,mid,2,1,175.0,834.6666666666666,17.432110274842767,78.44455461685534,Mid-range,Mid-range
hyderabad,20800000.0,10999.0,unknown,3,apartment,kukatpally housing board colony nh 9,new property,unfurnished,3.0,2.0,east,insignificant,freehold,1899.0,0,0,0,0,4.0,10.0,0,0.4,16.85046359274847,mid,0,0,208.0,633.0,17.4922068,78.3973638,Mid-range,Mid-range
hyderabad,13000000.0,6500.0,unknown,3,apartment,kollur outer ring road,new property,unfurnished,3.0,2.0,east,"garden/park, main road",freehold,2000.0,0,2,0,0,6.0,17.0,1,0.35294117647058826,16.380459992348886,mid,2,1,130.0,666.6666666666666,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,19800000.0,5499.0,unknown,3,apartment,osman nagar,new property,unfurnished,3.0,2.0,east,insignificant,freehold,3612.0,0,0,0,0,4.0,10.0,0,0.4,16.801192546169812,mid,0,0,198.0,1204.0,17.4418133,78.2782231,Mid-range,Mid-range
hyderabad,13799999.999999998,8070.0,unknown,3,villa,bacharam,new property,unfurnished,3.0,3.0,west,insignificant,freehold,2266.6666666666665,0,0,0,0,4.0,10.0,1,0.4,16.440179222591198,mid,0,0,137.99999999999997,755.5555555555555,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,24400000.0,6792.0,builder: cozy essence builders,4,apartment,kompally,new property,unfurnished,4.0,2.0,east,insignificant,freehold,3600.0,0,1,0,0,4.0,10.0,0,0.4,17.010093731247036,mid,1,1,244.0,900.0,17.5354868,78.5096979,Mid-range,Mid-range
hyderabad,45500000.0,22982.0,unknown,4,villa,kollur outer ring road,new property,unfurnished,5.0,2.0,east,insignificant,freehold,5056.0,0,2,0,0,4.0,10.0,0,0.4,17.6332229058992,mid,2,1,455.0,1264.0,17.432110274842767,78.44455461685534,Premium,Luxury
hyderabad,13700000.000000002,6999.0,unknown,3,apartment,jyothi rao pule colony serilingampally,new property,unfurnished,3.0,2.0,east,insignificant,freehold,2100.0,0,1,0,0,2.0,2.0,0,1.0,16.432906463791053,high,1,1,137.00000000000003,700.0,17.432110274842767,78.44455461685534,Affordable,Affordable
hyderabad,17700000.0,8700.0,unknown,3,apartment,kondapur,new property,unfurnished,3.0,3.0,north,"garden/park, main road",freehold,2121.3333333333335,0,2,0,1,14.0,47.0,1,0.2978723404255319,16.68907525404123,low,2,1,177.0,707.1111111111112,17.4587912,78.3730556,Mid-range,Mid-range
hyderabad,14500000.0,7733.0,unknown,3,apartment,osman nagar,resale,unfurnished,3.0,1.0,east,main road,freehold,1875.0,0,0,0,0,4.0,10.0,1,0.4,16.489659276356317,mid,0,0,145.0,625.0,17.4418133,78.2782231,Affordable,Affordable
